 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
1552,691.71,699.20,696.95,661.93,660.28,683.02,698.84,688.30,696.25,744.10,743.48,769.09,701.30,693.49,678.98,687.85,696.49,668.96,694.06,679.43,685.80,681.74,691.71
1553,692.21,699.26,695.44,661.26,660.04,682.59,698.82,688.39,695.58,743.13,742.71,769.94,700.12,694.68,681.25,689.08,696.79,669.62,693.34,679.84,685.75,682.77,692.21
1554,693.39,698.15,694.97,660.31,658.22,682.87,699.07,688.97,695.83,743.11,742.02,771.32,697.67,696.34,682.59,689.89,699.35,669.49,693.94,680.53,686.74,684.16,693.39
1555,693.47,696.79,695.59,660.79,656.49,683.47,699.00,690.28,696.84,743.64,741.86,771.46,697.43,697.15,682.18,689.81,700.09,668.79,694.54,680.70,687.60,685.19,693.47
1556,692.72,696.95,696.22,662.43,655.51,683.46,698.18,691.45,696.86,744.09,742.76,770.44,698.81,696.37,682.17,688.39,698.53,667.51,693.21,681.41,687.19,686.14,692.72
1557,692.66,697.78,696.48,662.99,656.23,682.09,696.97,691.29,696.23,744.23,743.12,769.26,698.57,695.55,683.73,687.16,697.37,668.18,692.25,681.49,686.54,687.64,692.66
1558,692.86,697.93,695.96,661.68,656.27,680.64,696.86,690.04,696.05,744.10,742.00,769.10,698.66,695.98,684.16,687.28,696.94,670.71,692.46,679.81,686.62,689.06,692.86
1559,691.76,697.86,696.23,659.57,655.91,680.38,698.56,689.85,695.76,743.15,740.82,768.66,701.07,696.31,682.73,687.70,697.22,670.92,694.66,677.81,686.85,689.69,691.76
1560,691.12,698.94,697.34,659.07,656.70,680.06,699.70,690.93,695.68,741.30,740.93,767.79,703.58,695.70,681.53,686.49,698.78,669.25,696.64,677.38,686.41,688.87,691.12
1561,691.56,699.70,697.72,660.69,657.85,678.14,699.77,691.20,696.63,738.28,740.61,765.57,703.43,695.67,680.59,685.46,700.32,668.19,695.23,678.03,686.11,688.81,691.56
1562,692.35,699.88,697.85,662.40,657.62,676.57,699.94,690.80,697.57,736.93,739.36,763.07,702.13,696.16,680.75,685.90,700.31,668.14,693.75,678.33,686.59,690.58,692.35
1563,692.98,699.79,697.46,662.85,656.37,678.16,698.63,690.49,698.35,737.84,738.02,761.48,700.65,696.13,681.66,687.05,697.50,668.82,693.90,678.09,686.74,691.70,692.98
1564,693.05,699.95,696.48,663.11,655.49,681.28,696.57,690.87,699.18,738.18,736.45,761.04,699.29,695.68,682.37,687.75,694.73,668.68,693.01,677.61,686.27,691.88,693.05
1565,692.82,701.21,696.12,663.16,656.95,683.07,695.81,691.73,699.16,736.43,734.46,761.10,699.08,694.91,683.22,687.76,694.13,668.28,692.26,677.50,686.00,691.61,692.82
1566,691.98,702.42,696.62,662.05,659.39,683.15,695.01,692.20,698.37,734.06,734.49,759.46,700.41,694.64,683.48,687.35,695.17,669.37,694.06,677.35,685.59,691.59,691.98
1567,691.52,701.36,697.53,661.83,660.08,682.95,694.22,692.37,696.99,733.96,735.70,755.97,701.14,695.89,683.27,687.80,695.95,671.43,694.78,677.47,684.94,692.55,691.52
1568,692.70,699.70,697.67,662.50,659.65,682.80,693.87,692.05,697.37,734.77,735.43,753.22,701.05,696.33,683.08,688.00,694.60,672.16,693.22,677.93,684.41,693.72,692.70
1569,693.82,699.62,696.00,662.27,659.33,682.42,693.83,691.49,698.53,734.51,734.41,751.79,700.83,695.65,683.19,686.58,693.35,670.97,692.33,678.85,684.19,693.91,693.82
1570,693.40,699.86,694.17,661.30,658.64,682.20,693.74,691.59,697.29,733.34,734.59,752.82,699.78,696.73,682.57,686.26,693.57,669.57,691.62,678.35,684.42,693.18,693.40
1571,692.33,700.97,693.22,661.08,658.87,681.61,693.23,692.04,695.88,730.31,734.15,755.02,697.64,698.16,681.76,686.99,693.58,668.42,689.62,677.30,684.35,692.33,692.33
1572,691.15,703.06,693.81,661.89,660.14,681.24,692.71,692.58,695.90,727.92,732.73,755.17,695.97,698.11,680.34,687.63,694.21,667.49,687.46,678.01,684.05,691.67,691.15
1573,690.69,705.27,694.83,662.41,660.29,681.37,691.65,693.23,696.57,728.84,732.72,755.43,695.65,698.00,679.65,688.78,694.96,667.38,687.39,679.51,683.95,691.40,690.69
1574,691.21,706.16,694.76,663.07,660.22,681.05,690.73,694.90,697.50,729.71,733.19,755.84,695.57,698.02,680.69,689.39,695.29,667.87,688.16,680.76,684.39,691.49,691.21
1575,691.72,705.19,694.76,664.40,661.16,680.53,690.95,697.55,698.48,728.65,732.89,755.53,696.40,697.67,681.18,688.71,696.72,668.45,688.62,680.72,684.52,691.71,691.72
1576,691.63,704.21,694.71,664.74,659.93,681.07,691.67,698.61,699.29,728.47,733.05,756.81,698.24,696.86,681.30,688.60,698.81,668.60,689.33,679.85,683.84,691.51,691.63
1577,690.82,704.00,694.52,663.46,657.59,681.28,692.61,698.27,700.44,730.24,733.73,760.18,698.08,696.24,681.77,689.05,700.43,668.56,690.25,679.54,683.13,690.18,690.82
1578,690.20,703.82,694.70,662.32,655.94,680.68,693.03,698.35,700.73,732.81,734.94,764.40,696.24,695.74,681.03,689.14,700.14,668.72,690.14,680.03,682.75,688.44,690.20
1579,690.03,703.97,695.46,661.99,653.92,681.23,693.48,697.97,699.53,734.01,736.97,767.95,695.28,694.82,679.74,688.80,700.20,668.01,690.68,681.44,682.47,688.48,690.03
1580,690.59,704.21,696.27,661.23,654.00,682.81,694.35,697.40,698.63,734.93,737.93,770.12,695.72,694.52,679.28,688.00,701.15,668.00,691.86,683.05,682.13,689.60,690.59
1581,691.32,703.50,694.93,659.63,657.09,683.38,694.35,697.47,699.46,737.15,737.63,771.46,696.06,694.72,679.89,687.20,699.66,669.21,693.20,685.26,682.41,689.06,691.32
1582,691.45,702.20,693.53,658.32,658.70,682.98,694.04,698.42,701.80,738.45,736.94,770.54,694.87,694.01,680.85,687.20,697.68,669.01,694.03,687.22,683.69,687.63,691.45
1583,691.86,702.27,693.21,659.33,658.45,682.67,695.30,698.90,702.57,737.29,736.58,768.44,694.05,693.08,681.11,687.09,697.65,667.34,694.94,686.96,685.01,687.69,691.86
1584,692.36,702.60,693.54,662.67,658.00,682.45,696.55,697.84,700.72,735.60,736.10,769.27,694.04,693.03,681.17,687.79,698.29,666.27,695.28,686.92,684.76,688.95,692.36
1585,693.13,701.31,694.81,666.41,659.09,682.43,696.10,697.12,699.72,735.86,734.22,773.10,693.82,692.62,681.59,688.79,699.21,666.80,693.67,687.40,683.91,689.44,693.13
1586,694.12,700.13,695.27,669.36,659.66,682.61,694.10,697.43,700.15,737.19,733.78,776.15,693.58,691.33,681.39,688.20,699.08,667.62,690.97,686.96,684.94,689.50,694.12
1587,694.51,699.83,694.71,671.98,659.07,683.01,691.45,696.99,699.25,738.21,736.42,777.62,692.67,691.10,680.09,687.65,695.88,668.34,688.87,686.65,686.26,690.34,694.51
1588,693.82,700.01,694.77,673.63,659.43,682.73,690.61,695.52,698.70,739.15,738.01,779.17,691.34,691.47,678.01,687.70,694.66,668.48,688.82,687.77,687.13,691.10,693.82
1589,692.82,699.58,694.82,673.80,660.39,682.55,690.81,693.16,698.95,741.19,737.20,781.70,690.55,691.47,676.81,687.71,697.02,667.65,690.04,688.49,687.29,692.05,692.82
1590,691.76,698.05,694.25,673.11,661.76,682.40,690.18,691.36,698.50,745.53,736.11,783.73,689.93,692.31,676.76,688.02,699.70,666.77,691.25,686.83,686.84,692.82,691.76
1591,691.17,696.60,693.99,672.45,664.52,681.46,691.26,690.14,697.88,748.91,736.15,784.32,689.10,692.41,676.74,689.26,699.76,667.42,692.91,685.54,685.98,692.68,691.17
1592,691.83,695.88,693.93,672.40,667.10,682.00,693.23,689.65,699.06,750.16,737.24,783.30,687.78,690.53,677.32,690.93,698.23,670.29,692.11,685.96,684.93,693.19,691.83
1593,693.11,695.41,693.68,673.33,668.11,684.08,695.74,690.14,700.33,751.46,737.56,783.55,686.76,689.11,678.02,691.63,696.58,674.12,688.91,685.55,684.47,694.03,693.11
1594,694.09,695.11,693.81,674.87,669.78,684.56,699.07,690.64,699.55,752.95,738.24,785.15,688.26,689.14,678.17,691.66,696.33,676.49,687.34,684.45,684.15,694.06,694.09
1595,694.07,694.86,694.12,677.28,671.83,683.09,701.90,690.20,699.19,752.12,738.96,785.53,690.71,689.57,677.94,691.40,696.63,675.85,687.84,684.06,684.48,694.26,694.07
1596,692.89,694.35,694.54,679.52,672.74,681.88,703.01,690.10,699.03,749.66,738.46,785.15,690.64,689.66,677.10,690.41,695.19,673.82,688.92,683.32,686.12,694.68,692.89
1597,691.65,694.14,695.12,682.04,673.00,681.20,701.49,690.64,698.35,749.55,737.20,783.92,689.44,688.64,676.89,689.65,693.37,673.33,690.49,682.83,687.77,694.79,691.65
1598,692.46,695.03,695.60,683.57,671.73,681.29,699.86,690.32,699.43,752.06,736.33,781.93,688.45,686.87,677.89,689.55,693.31,674.01,692.31,683.04,688.12,694.45,692.46
1599,694.36,697.75,696.87,682.68,669.07,682.60,700.21,689.89,701.12,753.54,736.18,780.72,688.40,684.91,678.62,689.38,694.07,674.28,692.29,683.18,687.00,693.90,694.36
1600,695.39,702.29,698.74,680.98,665.84,683.50,701.75,689.16,701.45,752.61,736.81,780.62,689.77,684.72,678.19,690.17,695.08,674.30,690.93,683.23,686.17,693.01,695.39
1601,694.54,706.33,699.25,679.36,663.26,683.41,704.16,688.82,700.18,750.42,738.37,780.96,692.43,686.71,677.60,691.55,695.84,674.78,690.53,683.42,685.39,692.55,694.54
1602,692.07,708.76,698.64,677.97,663.06,682.47,706.37,689.03,699.37,747.81,738.76,779.06,694.46,688.11,677.27,691.80,695.21,675.38,690.85,683.89,684.93,692.07,692.07
1603,690.58,709.95,698.14,676.94,664.05,681.06,707.57,688.50,699.62,745.73,736.46,774.76,694.54,688.06,677.81,691.83,694.55,675.78,692.11,682.96,686.00,691.12,690.58
1604,690.95,711.28,697.65,676.37,664.46,680.75,708.30,688.05,699.99,745.53,733.34,772.37,693.92,688.54,678.77,692.06,693.55,675.72,693.53,681.04,686.47,690.25,690.95
1605,691.89,711.55,696.30,676.72,665.01,681.84,708.60,688.46,699.71,745.56,730.96,771.61,693.77,688.38,678.39,692.70,693.14,675.50,692.55,680.96,686.29,689.48,691.89
1606,692.00,710.05,695.12,678.00,665.50,682.07,708.39,688.38,699.31,744.86,729.72,771.03,693.06,687.19,678.30,692.61,694.41,676.11,690.60,681.33,685.95,689.24,692.00
1607,691.31,709.77,695.67,678.91,665.68,681.35,707.67,687.84,699.67,743.66,730.03,769.96,692.53,687.83,678.49,691.98,694.87,674.77,691.31,680.19,684.98,688.48,691.31
1608,691.11,709.61,697.17,678.92,666.51,681.29,707.37,687.38,700.74,742.82,729.84,767.13,693.29,689.54,678.47,691.75,694.56,672.14,693.83,679.30,683.59,687.24,691.11
1609,692.15,708.24,696.48,677.85,667.73,683.25,708.66,687.22,701.09,742.71,729.74,763.70,693.70,688.97,679.22,691.98,694.71,671.71,694.61,679.24,683.13,686.19,692.15
1610,692.83,707.02,694.80,676.14,667.20,686.69,710.06,687.82,700.56,740.97,731.68,759.68,692.37,686.76,680.63,691.13,694.68,673.99,693.90,679.26,683.82,685.42,692.83
1611,692.26,706.17,695.96,675.70,666.40,688.68,711.44,688.31,700.74,739.57,731.73,756.68,692.60,686.92,680.82,690.07,693.99,676.07,693.24,679.53,684.93,685.85,692.26
1612,691.67,706.57,698.12,675.99,667.34,688.82,712.50,688.78,701.58,739.85,729.46,756.44,694.11,688.30,678.98,690.14,693.79,675.73,693.75,679.79,685.61,686.42,691.67
1613,691.43,707.58,698.68,675.23,668.27,688.07,712.45,688.26,701.70,739.05,728.18,757.45,694.40,688.83,677.69,690.00,694.04,673.57,694.54,678.73,685.47,686.73,691.43
1614,691.74,707.97,698.75,673.91,667.67,687.39,713.07,687.57,701.55,737.27,728.23,758.57,694.25,688.58,678.35,690.19,695.59,672.00,695.81,677.96,685.13,687.66,691.74
1615,691.56,708.45,699.65,673.41,665.73,686.72,715.00,687.97,701.03,736.44,729.26,757.90,693.42,688.28,678.99,691.16,694.77,672.17,697.70,678.88,685.01,687.69,691.56
1616,690.42,709.16,701.58,673.93,664.24,685.77,715.79,688.25,699.72,736.78,729.63,755.76,693.35,689.64,679.06,691.56,692.37,671.93,699.07,679.95,684.91,686.76,690.42
1617,689.78,708.95,702.48,673.71,663.77,686.17,714.90,688.36,699.02,736.35,729.41,754.07,694.60,690.46,679.15,692.06,691.73,671.53,699.23,679.30,684.92,687.09,689.78
1618,690.06,708.15,702.59,671.99,663.00,688.08,713.19,688.18,698.37,735.54,729.29,752.30,694.07,688.97,679.72,691.94,691.96,671.56,699.86,677.81,684.28,687.84,690.06
1619,691.11,707.56,703.53,669.35,662.46,689.76,713.10,686.99,696.95,735.22,730.14,751.17,692.90,688.35,681.03,689.97,691.24,671.48,700.98,676.53,684.06,687.87,691.11
1620,692.63,706.68,705.26,667.19,661.55,690.89,714.84,686.37,696.65,736.54,730.46,752.32,693.48,690.27,681.17,688.36,690.40,671.99,701.83,676.69,684.45,687.89,692.63
1621,693.91,705.44,706.54,667.46,660.04,691.09,715.70,686.50,697.93,738.04,728.52,753.85,694.47,692.01,681.10,689.54,689.91,672.70,702.68,677.31,684.53,687.20,693.91
1622,694.16,704.58,706.14,669.39,660.17,690.26,714.25,685.57,698.94,736.82,725.88,754.66,694.00,692.37,682.30,690.65,689.41,672.54,702.38,676.60,684.48,686.09,694.16
1623,692.97,704.42,704.60,669.88,662.24,690.12,711.89,683.98,700.31,734.19,725.57,753.55,693.12,692.38,683.44,690.64,689.89,671.79,701.03,675.99,684.98,685.40,692.97
1624,692.11,703.76,702.31,669.24,664.59,692.31,710.62,683.67,701.86,732.65,727.33,752.68,693.41,691.67,684.68,690.89,690.11,671.74,699.57,676.55,684.97,684.88,692.11
1625,691.97,702.34,701.72,668.75,664.23,694.85,709.71,683.36,703.19,732.89,728.36,753.37,693.99,690.41,683.65,691.08,689.82,672.22,698.01,677.99,683.58,683.89,691.97
1626,691.03,700.90,703.52,669.06,661.93,694.37,709.58,683.40,703.14,733.42,728.30,753.54,693.46,689.56,680.91,689.77,689.99,671.88,697.96,679.13,682.92,682.97,691.03
1627,690.59,699.56,704.67,669.48,660.90,692.92,710.14,684.58,702.47,733.06,727.94,752.82,693.26,689.73,680.16,689.08,689.78,671.12,698.52,679.13,683.85,682.62,690.59
1628,690.85,698.60,704.40,669.63,661.39,692.59,709.22,685.61,702.94,731.54,726.64,752.42,693.21,689.96,681.15,690.29,688.69,669.87,698.34,679.01,685.33,682.87,690.85
1629,690.49,697.80,703.32,669.88,663.14,693.25,707.11,685.71,702.78,730.45,724.50,751.59,692.53,690.10,681.98,690.96,688.53,668.23,697.99,677.83,686.09,683.49,690.49
1630,689.75,696.99,702.35,671.06,664.99,693.78,705.81,685.66,701.47,731.01,722.93,751.16,691.90,690.77,682.09,690.42,690.06,667.72,697.29,676.26,685.41,684.29,689.75
1631,689.55,696.46,702.35,672.23,665.38,694.34,705.45,685.86,701.08,731.27,722.98,750.81,692.29,691.21,680.47,690.77,691.53,667.25,699.02,676.55,683.97,685.00,689.55
1632,690.39,696.54,702.19,671.57,664.65,695.59,705.86,686.31,701.14,730.81,724.49,751.40,692.24,690.42,678.81,691.60,689.53,666.34,702.26,676.52,682.21,684.80,690.39
1633,691.06,696.48,702.07,670.36,665.59,696.69,706.80,686.17,701.20,730.14,726.24,751.05,690.64,689.16,679.01,690.52,687.18,666.96,702.60,674.86,681.11,683.88,691.06
1634,690.85,696.59,702.26,670.13,668.51,696.85,707.00,685.51,700.74,729.70,725.82,748.54,690.12,689.32,680.45,688.45,687.52,668.09,700.57,672.77,681.95,683.62,690.85
1635,690.94,697.49,703.15,669.46,670.25,697.07,705.61,685.52,699.40,729.29,724.82,747.99,691.99,690.60,680.41,687.20,689.31,668.15,699.21,671.80,682.79,683.86,690.94
1636,692.18,699.33,702.32,667.69,670.28,697.63,703.84,686.60,699.87,727.92,724.14,749.40,694.08,691.02,679.85,686.90,691.25,668.58,699.59,672.69,682.61,683.59,692.18
1637,693.72,700.28,700.41,667.64,670.40,697.51,702.14,688.94,700.51,728.07,723.33,749.76,694.53,690.92,681.12,686.95,691.49,669.25,700.98,675.60,681.77,682.96,693.72
1638,693.84,699.75,699.55,668.99,670.73,697.36,701.11,691.68,698.93,732.01,723.36,749.03,693.45,691.29,681.42,686.97,690.23,669.68,700.52,677.52,680.70,682.92,693.84
1639,692.50,700.32,699.28,669.48,670.73,697.00,702.29,693.51,696.87,737.77,724.26,748.28,692.23,691.72,679.43,687.46,691.11,669.36,699.79,677.03,680.26,683.42,692.50
1640,692.05,700.95,699.91,668.60,668.33,695.78,703.68,695.09,697.50,743.12,724.84,749.07,693.25,690.47,678.84,688.50,693.92,669.21,701.33,676.09,680.97,684.16,692.05
1641,692.66,700.19,701.14,667.15,664.54,694.23,703.37,696.61,699.91,745.29,725.25,751.67,695.32,688.87,680.38,689.29,695.45,669.86,702.39,675.93,681.83,684.31,692.66
1642,693.07,698.23,700.91,666.35,664.62,692.84,700.73,698.15,700.78,744.10,725.90,752.86,695.44,689.19,680.47,689.29,694.68,670.59,702.75,675.66,682.43,683.47,693.07
1643,692.74,696.08,698.80,666.10,666.76,691.97,697.30,698.60,700.36,742.62,726.89,752.62,693.52,688.72,678.97,689.25,693.97,669.96,703.40,673.73,682.19,682.40,692.74
1644,691.23,695.86,696.56,665.83,667.40,691.51,695.73,698.06,699.77,742.40,727.48,752.29,692.34,687.15,678.36,689.67,694.31,669.44,703.58,672.54,680.92,683.01,691.23
1645,689.51,696.88,696.15,666.62,665.20,691.76,695.46,697.39,699.88,743.59,727.65,751.61,693.33,685.84,679.76,689.64,694.32,668.92,704.57,672.53,680.39,683.54,689.51
1646,689.07,696.54,696.65,667.86,663.24,692.04,695.42,697.45,700.30,744.38,726.37,750.03,693.99,685.95,680.38,688.58,693.58,667.78,705.59,671.87,681.55,682.82,689.07
1647,690.14,696.87,696.25,668.27,664.36,691.47,696.22,699.21,699.87,744.18,725.71,749.28,694.28,687.07,679.43,687.31,694.16,667.07,704.67,671.38,682.93,682.93,690.14
1648,691.17,698.29,695.74,667.90,665.89,690.90,697.34,700.42,699.78,743.16,727.39,748.53,693.93,687.96,678.87,686.64,695.41,668.13,703.12,672.52,683.27,683.29,691.17
1649,691.36,697.93,694.95,666.58,665.70,690.94,698.57,699.07,699.62,741.85,728.43,747.27,692.87,687.95,678.21,686.45,694.42,669.23,704.08,673.85,682.97,683.07,691.36
1650,691.08,696.16,695.31,665.27,665.02,691.33,699.74,697.46,699.23,740.97,727.70,746.23,692.61,686.14,677.76,686.66,692.76,668.62,705.62,673.76,683.04,682.91,691.08
1651,691.02,694.19,697.00,665.42,664.52,690.93,700.65,695.87,699.54,740.84,726.04,745.24,692.91,684.07,678.22,687.08,693.46,666.61,705.39,672.93,683.15,683.04,691.02
1652,690.93,693.02,698.67,667.62,663.92,689.91,702.65,693.90,699.37,741.50,724.72,744.18,693.13,684.21,677.65,687.59,696.06,664.69,704.51,673.12,682.76,683.63,690.93
1653,690.77,693.68,699.88,669.02,663.35,689.33,703.99,692.89,699.45,740.84,723.97,744.03,692.99,685.07,676.02,687.76,696.28,664.23,704.17,673.68,682.48,683.42,690.77
1654,690.69,694.23,699.75,668.08,662.58,688.58,703.95,692.89,700.07,739.97,723.36,744.90,692.74,685.02,676.08,686.67,694.71,666.13,703.25,673.89,682.92,682.74,690.69
1655,691.06,694.30,698.97,666.82,661.34,687.97,703.87,694.57,699.56,740.91,723.33,745.85,692.88,685.24,677.95,686.60,693.91,668.07,702.45,673.82,683.29,682.24,691.06
1656,691.21,694.36,698.17,666.32,661.38,687.58,704.03,695.93,699.20,741.39,723.08,744.72,693.41,685.86,679.54,687.85,694.34,667.46,703.03,674.65,682.83,682.40,691.21
1657,691.55,693.61,697.64,665.67,662.13,687.26,703.65,695.56,699.72,739.87,722.25,742.21,693.93,685.27,679.96,687.36,695.94,667.91,704.66,676.19,681.51,682.14,691.55
1658,693.33,693.70,698.70,664.36,662.32,687.18,702.85,694.58,699.93,738.14,720.65,740.57,693.95,684.51,680.09,686.59,697.45,671.04,704.72,677.40,680.25,681.77,693.33
1659,695.48,694.37,700.23,662.19,661.15,687.23,702.75,693.59,699.42,736.91,718.48,740.18,694.41,685.30,679.88,686.30,698.65,673.47,702.94,677.29,680.51,682.77,695.48
1660,695.79,692.48,699.31,661.15,658.30,687.94,703.94,693.38,699.57,737.42,717.96,739.21,696.17,687.25,680.09,685.88,699.09,673.63,702.23,675.55,681.48,684.29,695.79
1661,695.34,689.26,697.62,661.41,656.18,689.06,704.94,694.55,698.99,738.71,719.97,737.28,697.04,688.74,681.03,686.41,699.50,673.41,701.76,673.85,681.91,684.44,695.34
1662,695.41,689.34,696.75,660.84,656.56,689.72,704.31,695.90,698.20,737.06,723.30,736.39,696.98,688.03,680.22,687.61,701.24,673.64,700.68,675.09,681.67,683.01,695.41
1663,695.98,690.88,695.64,660.85,657.94,689.75,703.45,695.67,698.92,735.05,724.09,736.83,695.63,687.67,678.11,687.95,703.81,674.17,700.53,678.02,680.97,682.39,695.98
1664,695.73,690.49,694.64,662.05,658.58,688.79,703.52,694.81,700.80,733.93,721.52,737.89,693.49,688.86,676.67,687.35,704.47,674.24,701.66,679.86,681.07,683.28,695.73
1665,694.42,689.17,696.11,662.90,659.12,687.92,704.60,694.13,702.75,732.88,719.86,737.67,692.87,690.07,675.35,686.94,703.12,674.48,701.43,681.18,681.63,684.17,694.42
1666,693.88,689.42,697.33,664.07,659.61,686.60,704.27,693.61,702.54,732.50,719.87,735.47,693.47,690.04,674.86,688.27,700.86,676.09,700.45,681.60,682.00,684.03,693.88
1667,693.97,690.93,697.28,665.55,660.35,686.13,702.74,694.02,700.61,731.91,720.60,733.73,693.49,688.90,677.39,690.07,698.54,677.45,699.96,680.98,681.79,683.63,693.97
1668,693.74,691.41,697.62,665.37,662.11,687.05,702.91,693.91,700.45,730.60,720.96,733.68,693.13,687.76,680.01,690.02,697.37,677.37,700.16,681.01,681.64,684.07,693.74
1669,693.04,689.72,697.37,665.38,662.28,687.44,705.18,692.52,701.84,729.58,720.09,733.85,694.09,687.55,679.67,688.92,696.93,675.93,699.00,681.58,682.15,684.25,693.04
1670,692.67,687.03,696.31,665.82,660.31,687.73,706.91,691.35,702.22,729.59,719.28,734.47,695.62,687.58,679.11,688.70,696.42,674.58,697.01,682.13,682.49,683.50,692.67
1671,692.37,685.57,694.87,664.86,658.99,687.59,705.98,690.80,701.81,729.53,719.09,734.48,698.65,688.76,679.00,689.10,696.87,674.27,696.89,682.27,682.75,682.01,692.37
1672,691.28,686.56,693.21,663.72,659.49,687.39,704.08,690.59,702.24,729.33,719.84,734.27,702.23,689.81,678.33,689.75,699.36,673.80,698.43,681.16,683.66,680.87,691.28
1673,691.13,689.35,693.83,664.13,658.67,688.01,703.77,690.41,703.31,730.16,719.72,734.94,703.45,689.50,678.23,689.96,702.24,672.48,699.05,680.75,684.50,680.52,691.13
1674,692.57,691.73,695.56,664.11,658.04,688.44,702.78,690.56,703.31,730.17,718.52,735.53,703.31,688.70,678.26,689.21,702.83,673.34,697.21,682.54,684.36,681.44,692.57
1675,693.96,692.56,695.61,663.38,658.96,687.77,701.11,690.92,702.67,729.77,717.03,734.57,703.55,688.18,678.35,688.82,700.05,675.33,695.45,683.42,684.05,683.00,693.96
1676,694.83,692.42,694.87,663.42,659.02,687.05,701.23,691.35,702.00,730.80,716.99,732.82,704.61,688.81,677.99,689.79,696.60,675.73,694.68,682.61,683.85,683.66,694.83
1677,694.33,693.00,693.41,664.25,659.59,686.72,701.70,690.59,701.46,732.26,718.98,731.64,705.88,690.15,677.88,689.78,697.17,673.64,693.09,681.44,683.02,683.86,694.33
1678,692.78,694.06,692.24,663.96,660.81,686.92,700.85,689.39,700.72,732.23,719.58,732.12,705.87,690.85,677.03,688.25,699.35,671.82,693.19,681.46,681.90,683.82,692.78
1679,691.67,694.14,693.33,661.38,658.99,687.54,700.44,689.51,701.02,731.53,717.42,731.78,704.91,690.03,675.30,687.61,698.48,671.47,694.13,682.39,680.90,683.31,691.67
1680,691.52,694.14,694.87,659.46,655.86,688.16,701.98,690.28,703.06,732.22,715.83,731.64,705.69,687.99,675.07,688.71,697.84,671.73,695.32,681.87,680.42,683.31,691.52
1681,691.70,694.14,695.06,658.68,655.19,688.87,704.19,690.40,704.14,732.75,715.41,733.09,707.69,687.12,675.34,689.83,698.33,673.18,697.54,679.80,680.06,683.35,691.70
1682,692.15,693.65,695.38,658.04,656.10,689.30,704.99,689.84,704.57,731.49,714.90,734.34,707.74,688.28,675.54,690.16,697.20,674.42,696.28,678.47,680.23,682.50,692.15
1683,692.67,693.81,694.94,658.10,657.65,688.28,703.21,690.33,704.69,730.15,714.84,734.58,705.77,688.97,676.32,689.22,694.10,674.04,692.11,678.89,681.40,682.02,692.67
1684,692.25,694.08,694.10,658.99,659.30,686.40,699.26,691.71,703.69,729.02,715.94,733.29,703.43,689.42,676.55,688.00,692.15,672.50,689.84,678.95,682.09,682.08,692.25
1685,691.95,693.35,694.20,660.98,660.54,684.49,695.45,692.40,702.66,727.95,716.97,730.52,702.50,690.37,675.82,688.68,692.83,671.49,688.56,677.54,683.04,681.48,691.95
1686,692.48,692.33,694.00,662.07,660.69,683.63,693.95,692.16,702.59,727.66,717.63,727.83,703.63,690.14,675.54,689.37,693.42,671.27,688.07,676.24,684.45,680.58,692.48
1687,693.04,691.20,692.53,660.39,660.88,684.65,694.74,691.37,702.70,728.02,716.89,727.72,704.69,689.05,675.71,688.85,693.20,671.06,689.07,676.04,684.19,680.17,693.04
1688,693.07,689.68,692.38,660.07,661.71,685.68,695.34,690.90,701.78,728.53,714.31,728.53,704.02,688.90,675.95,690.03,694.42,671.12,690.02,676.58,682.80,680.59,693.07
1689,692.08,689.95,694.02,661.72,663.31,685.73,696.17,690.84,701.27,728.96,712.33,728.22,703.56,689.56,677.21,690.38,695.73,672.59,691.23,677.67,682.67,681.38,692.08
1690,691.29,691.12,694.94,662.70,665.58,685.47,696.65,689.89,701.88,728.86,711.30,729.16,703.69,690.16,678.29,689.28,694.53,673.90,693.03,677.96,683.01,682.28,691.29
1691,692.15,691.34,694.58,662.45,666.94,686.32,696.36,688.58,702.84,727.91,711.04,732.21,704.39,691.24,678.74,689.47,691.96,674.16,693.52,677.05,683.16,682.66,692.15
1692,693.41,691.30,693.39,662.53,667.98,686.65,696.22,688.56,702.75,725.87,713.00,733.91,705.25,691.90,678.79,690.00,691.01,673.53,692.82,676.29,682.76,683.36,693.41
