 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7
3787,434.207,434.829,434.416,439.006,439.814,435.949,438.319
3788,434.386,434.782,434.472,439.097,439.999,435.809,438.120
3789,434.446,434.806,434.470,439.519,439.977,435.574,437.904
3790,434.493,434.927,434.438,439.874,439.761,435.386,437.836
3791,434.713,435.034,434.410,439.986,439.457,435.238,437.911
3792,435.055,434.983,434.415,439.882,439.300,435.196,438.096
3793,435.402,434.936,434.412,439.642,439.474,435.248,438.354
3794,435.599,435.010,434.427,439.261,439.900,435.431,438.487
3795,435.682,435.101,434.504,438.986,440.338,435.588,438.361
3796,435.558,435.213,434.539,439.009,440.555,435.619,438.132
3797,435.327,435.208,434.427,439.128,440.409,435.763,438.101
3798,435.232,435.008,434.209,439.080,439.961,436.180,438.265
3799,435.319,434.710,434.009,438.864,439.363,436.597,438.591
3800,435.540,434.523,433.928,438.673,438.951,436.770,439.043
3801,435.772,434.412,433.946,438.431,438.947,436.631,439.265
3802,435.820,434.289,433.929,438.038,439.259,436.436,439.025
3803,435.642,434.053,433.804,437.658,439.601,436.381,438.443
3804,435.513,433.778,433.733,437.618,439.711,436.212,437.872
3805,435.671,433.669,433.922,437.759,439.597,435.947,437.588
3806,435.916,433.786,434.292,437.827,439.493,435.656,437.686
3807,435.986,434.172,434.532,437.879,439.335,435.544,438.114
3808,436.036,434.635,434.519,438.149,439.083,435.472,438.555
3809,436.238,434.828,434.538,438.697,438.779,435.477,438.731
3810,436.446,434.741,434.625,439.219,438.591,435.542,438.592
3811,436.521,434.545,434.782,439.528,438.407,435.719,438.403
3812,436.514,434.412,434.869,439.641,438.196,435.942,438.335
3813,436.481,434.341,434.801,439.706,438.063,436.210,438.175
3814,436.282,434.218,434.510,439.815,438.137,436.350,437.900
3815,435.896,434.036,434.211,439.876,438.266,436.329,437.784
3816,435.389,434.015,434.215,439.876,438.430,436.329,437.985
3817,434.934,434.221,434.526,439.663,438.725,436.469,438.238
3818,434.638,434.570,434.832,439.303,439.179,436.653,438.357
3819,434.695,435.022,434.881,438.964,439.620,436.654,438.334
3820,434.964,435.385,434.704,438.871,439.660,436.602,438.433
3821,435.316,435.512,434.517,439.007,439.365,436.664,438.715
3822,435.633,435.488,434.482,439.214,439.091,436.653,439.060
3823,435.738,435.408,434.487,439.306,439.022,436.392,439.134
3824,435.647,435.307,434.416,439.244,439.101,436.044,438.931
3825,435.480,435.210,434.174,439.154,439.055,435.956,438.705
3826,435.411,434.920,433.926,439.040,438.855,436.108,438.756
3827,435.534,434.377,433.986,438.871,438.664,436.334,439.024
3828,435.743,433.966,434.475,438.785,438.701,436.497,439.268
3829,435.763,434.039,435.093,438.769,438.898,436.505,439.214
3830,435.532,434.458,435.256,438.813,439.048,436.326,438.776
3831,435.195,434.760,434.797,439.009,439.041,436.092,438.217
3832,434.905,434.862,434.106,439.279,438.914,435.922,437.803
3833,434.884,434.683,433.817,439.569,438.618,435.797,437.634
3834,435.150,434.270,434.083,439.735,438.317,435.708,437.631
3835,435.508,433.837,434.522,439.843,438.118,435.764,437.575
3836,435.768,433.652,434.618,439.956,438.100,435.839,437.429
3837,435.786,433.843,434.233,439.903,438.315,435.922,437.282
3838,435.601,434.315,433.937,439.641,438.779,435.785,437.348
3839,435.453,434.682,434.068,439.167,439.308,435.534,437.707
3840,435.489,434.632,434.463,438.769,439.596,435.208,438.200
3841,435.748,434.220,434.620,438.619,439.681,434.902,438.535
3842,436.014,433.918,434.466,438.720,439.733,434.852,438.505
3843,436.030,434.039,434.218,438.969,439.686,435.051,438.165
3844,435.816,434.461,434.106,439.193,439.507,435.292,437.733
3845,435.630,434.782,434.222,439.277,439.227,435.515,437.451
3846,435.685,434.764,434.513,439.212,438.788,435.676,437.567
3847,436.004,434.489,434.651,439.089,438.454,435.691,437.800
3848,436.507,434.249,434.559,438.967,438.441,435.564,437.836
3849,437.004,434.185,434.218,438.965,438.701,435.497,437.536
3850,437.370,434.263,433.696,439.060,438.995,435.488,437.175
3851,437.368,434.399,433.372,438.982,439.260,435.567,436.986
3852,436.867,434.506,433.609,438.708,439.552,435.782,436.988
3853,436.106,434.419,434.250,438.432,439.814,436.042,437.159
3854,435.536,434.226,434.867,438.421,439.912,436.160,437.444
3855,435.400,434.131,435.061,438.605,439.642,436.080,437.590
3856,435.625,434.175,434.815,438.829,439.169,435.841,437.487
3857,435.911,434.134,434.390,438.969,438.958,435.493,437.328
3858,436.094,433.974,434.098,439.025,439.020,435.128,437.321
3859,436.242,433.804,434.032,438.843,439.089,434.919,437.343
3860,436.428,433.757,434.105,438.449,439.066,434.961,437.325
3861,436.707,433.856,434.196,438.175,439.187,435.136,437.357
3862,436.952,434.099,434.293,438.220,439.527,435.240,437.574
3863,437.018,434.449,434.388,438.476,439.815,435.401,437.765
3864,436.779,434.807,434.488,438.646,439.773,435.702,437.965
3865,436.328,434.965,434.612,438.651,439.470,435.946,438.157
3866,436.033,434.761,434.618,438.654,439.128,435.896,438.246
3867,436.071,434.293,434.416,438.669,439.011,435.661,438.221
3868,436.179,433.927,434.165,438.736,439.254,435.596,438.207
3869,436.055,434.031,434.079,438.922,439.725,435.610,438.161
3870,435.708,434.461,434.104,439.146,440.111,435.553,438.190
3871,435.364,434.741,434.041,439.163,440.221,435.443,438.255
3872,435.284,434.676,433.652,438.991,439.991,435.438,438.283
3873,435.675,434.409,433.218,438.760,439.498,435.634,438.254
3874,436.328,434.154,433.015,438.640,439.092,435.763,438.128
3875,436.802,433.990,433.104,438.678,438.959,435.644,438.047
3876,436.844,433.907,433.353,438.784,439.179,435.297,438.112
3877,436.705,434.004,433.563,438.839,439.559,434.921,438.332
3878,436.503,434.156,433.542,438.708,439.831,434.792,438.541
3879,436.304,434.183,433.448,438.460,439.752,434.845,438.572
3880,436.157,434.064,433.665,438.216,439.577,434.955,438.366
3881,436.182,433.990,434.262,438.070,439.537,435.020,438.258
3882,436.267,433.998,434.819,438.170,439.692,435.201,438.388
3883,436.391,434.184,434.993,438.575,439.842,435.532,438.582
3884,436.492,434.426,434.711,439.163,439.833,435.794,438.523
3885,436.563,434.550,434.314,439.575,439.705,435.873,438.167
3886,436.361,434.402,434.079,439.668,439.572,435.794,437.761
3887,435.829,434.032,434.080,439.559,439.424,435.666,437.608
3888,435.247,433.767,433.951,439.661,439.292,435.492,437.863
3889,434.938,433.905,433.673,439.964,439.398,435.143,438.249
3890,434.973,434.254,433.500,440.169,439.696,434.848,438.554
3891,435.224,434.538,433.493,440.093,439.738,434.794,438.588
3892,435.533,434.600,433.503,439.960,439.370,434.757,438.485
3893,435.765,434.664,433.569,439.917,438.806,434.588,438.447
3894,435.835,434.759,433.859,439.880,438.257,434.412,438.586
3895,435.863,434.846,434.270,439.718,438.057,434.435,438.661
3896,435.833,434.847,434.458,439.558,438.385,434.718,438.466
3897,435.755,434.728,434.296,439.512,439.046,435.067,438.114
3898,435.530,434.554,433.979,439.363,439.517,435.294,437.876
3899,435.292,434.337,433.807,439.105,439.638,435.326,437.825
3900,435.212,434.080,433.804,438.890,439.578,435.331,437.913
3901,435.247,433.841,433.793,438.948,439.603,435.436,438.053
3902,435.225,433.678,433.606,439.143,439.723,435.589,438.208
3903,435.115,433.749,433.274,439.097,439.662,435.648,438.228
3904,435.089,434.074,433.111,438.758,439.371,435.525,437.886
3905,435.337,434.455,433.407,438.295,438.973,435.615,437.415
3906,435.639,434.698,434.001,438.118,438.618,436.100,437.117
3907,435.626,434.694,434.423,438.416,438.416,436.633,437.047
3908,435.294,434.590,434.517,439.070,438.341,436.707,437.121
3909,435.157,434.530,434.457,439.712,438.223,436.246,437.314
3910,435.495,434.422,434.383,439.873,438.100,435.551,437.543
3911,436.044,434.248,434.239,439.626,438.258,435.008,437.687
3912,436.285,434.083,434.017,439.396,438.628,434.795,437.757
3913,436.150,434.021,433.849,439.588,438.777,434.870,437.766
3914,435.923,434.022,433.672,440.038,438.575,435.097,437.819
3915,435.809,433.988,433.577,440.359,438.311,435.438,438.038
3916,435.700,433.883,433.696,440.319,438.416,435.906,438.282
3917,435.469,433.764,434.024,440.151,438.953,436.492,438.309
3918,435.337,433.754,434.243,439.971,439.490,436.993,438.129
3919,435.546,434.022,434.144,439.745,439.929,437.217,438.043
3920,436.003,434.524,433.789,439.425,440.362,437.070,438.214
3921,436.247,434.914,433.512,439.214,440.712,436.872,438.523
3922,436.140,434.916,433.452,439.312,440.759,436.890,438.640
3923,435.788,434.542,433.277,439.708,440.556,437.090,438.588
3924,435.466,434.048,432.964,440.118,440.438,437.265,438.705
3925,435.245,433.789,432.778,440.327,440.605,437.336,438.985
3926,435.156,433.956,432.910,440.390,440.707,437.404,439.183
3927,435.274,434.388,433.183,440.502,440.608,437.433,439.176
3928,435.502,434.759,433.423,440.711,440.465,437.349,438.979
3929,435.702,434.827,433.532,441.019,440.411,437.218,438.513
3930,435.796,434.526,433.442,441.397,440.453,437.280,438.125
3931,435.774,434.277,433.271,442.136,440.604,437.656,438.238
3932,435.746,434.677,433.415,443.403,441.172,438.321,438.796
3933,435.789,435.669,434.078,444.870,442.241,439.264,439.437
3934,435.957,436.670,435.154,445.993,443.409,440.419,439.926
3935,436.299,437.359,436.319,446.650,444.273,441.488,440.152
3936,436.637,437.766,437.165,447.024,444.737,442.212,439.980
3937,436.675,437.962,437.639,447.206,444.973,442.572,439.612
3938,436.426,437.843,437.890,447.273,445.147,442.640,439.424
3939,436.112,437.476,437.961,447.450,445.308,442.340,439.520
3940,435.925,437.266,437.926,447.809,445.562,441.892,439.567
3941,435.971,437.341,437.851,448.258,445.891,441.549,439.375
3942,436.162,437.461,437.748,448.693,446.044,441.428,439.199
3943,436.245,437.346,437.610,448.979,445.884,441.468,439.257
3944,436.143,437.064,437.390,448.940,445.541,441.531,439.325
3945,435.953,436.876,437.153,448.593,445.151,441.631,439.257
3946,435.809,436.859,437.072,448.054,444.776,441.826,438.983
3947,435.803,436.846,437.204,447.622,444.455,442.046,438.621
3948,436.065,436.750,437.376,447.682,444.268,442.241,438.406
3949,436.489,436.806,437.379,448.013,444.295,442.363,438.510
3950,436.788,437.159,437.285,448.177,444.494,442.418,438.906
3951,436.768,437.533,437.259,447.981,444.701,442.311,439.303
3952,436.610,437.629,437.354,447.835,444.781,442.102,439.369
3953,436.483,437.351,437.475,447.951,444.672,441.807,439.128
3954,436.413,436.861,437.538,448.179,444.538,441.425,438.759
3955,436.185,436.586,437.527,448.100,444.589,441.015,438.411
3956,435.963,436.832,437.435,447.787,444.764,440.654,438.135
3957,435.889,437.490,437.267,447.539,445.020,440.328,438.165
3958,436.067,437.950,437.147,447.538,445.518,440.332,438.450
3959,436.349,437.997,437.136,447.743,446.298,440.933,438.735
3960,436.576,437.789,437.300,448.218,447.063,442.022,438.842
3961,436.789,437.521,437.578,448.852,447.490,443.049,438.811
3962,436.888,437.332,437.770,449.659,447.526,443.620,438.808
3963,436.909,437.421,437.629,450.318,447.469,443.721,438.909
3964,436.940,437.827,437.131,450.576,447.608,443.579,439.128
3965,436.876,438.323,436.410,450.502,447.816,443.365,439.401
3966,436.611,438.487,435.819,450.515,448.049,443.172,439.566
3967,436.356,438.281,435.581,451.015,448.257,443.080,439.604
3968,436.152,437.895,435.715,451.970,448.386,443.035,439.567
3969,436.074,437.682,436.052,452.995,448.358,443.020,439.591
3970,436.111,437.779,436.363,453.531,448.213,443.012,439.500
3971,436.478,438.065,436.407,453.337,448.021,442.891,439.186
3972,436.985,438.282,436.322,452.469,447.761,442.753,438.800
3973,437.316,438.351,436.272,451.397,447.490,442.806,438.538
3974,437.479,438.239,436.460,450.723,447.396,443.113,438.366
3975,437.505,438.024,436.800,450.668,447.400,443.418,438.164
3976,437.499,437.920,437.059,450.948,447.269,443.435,438.016
3977,437.512,437.853,437.001,451.134,446.916,443.215,438.038
3978,437.675,437.599,436.684,450.971,446.628,442.846,438.204
3979,437.728,437.263,436.144,450.382,446.584,442.341,438.533
3980,437.555,437.055,435.590,449.589,446.718,441.721,438.923
3981,437.096,437.030,435.248,448.856,446.912,441.177,439.102
3982,436.547,436.983,435.173,448.279,447.100,441.001,438.965
3983,436.217,436.898,435.345,448.024,447.164,441.195,438.630
3984,436.143,436.835,435.562,447.992,447.045,441.596,438.293
3985,436.192,436.979,435.662,448.171,446.891,441.932,438.077
3986,436.366,437.311,435.593,448.420,446.843,442.093,438.073
3987,436.697,437.592,435.317,448.699,446.773,442.095,438.210
3988,437.151,437.640,435.076,448.781,446.518,441.841,438.350
3989,437.584,437.574,435.131,448.520,446.173,441.462,438.464
3990,437.883,437.431,435.508,448.217,445.955,441.037,438.681
3991,438.045,437.302,435.902,448.186,445.989,440.663,439.056
3992,437.994,437.110,436.103,448.283,445.930,440.395,439.410
3993,437.773,436.911,436.217,448.271,445.564,440.284,439.549
3994,437.364,436.711,436.201,448.102,445.085,440.270,439.370
3995,436.797,436.558,436.002,447.914,444.789,440.269,438.913
3996,436.328,436.620,435.647,447.768,444.517,440.140,438.459
3997,436.144,436.763,435.391,447.483,444.147,440.022,438.189
3998,436.155,436.885,435.345,447.153,443.859,439.908,438.206
3999,436.263,436.887,435.457,446.824,443.845,439.717,438.357
4000,436.341,436.884,435.496,446.567,443.996,439.536,438.429
4001,436.406,436.882,435.440,446.461,443.956,439.403,438.388
4002,436.447,436.940,435.228,446.451,443.751,439.201,438.352
4003,436.487,436.944,434.990,446.289,443.700,438.898,438.415
4004,436.516,436.813,434.882,445.919,443.779,438.710,438.546
4005,436.480,436.668,434.920,445.617,443.711,438.828,438.516
4006,436.483,436.737,434.976,445.517,443.477,439.132,438.249
4007,436.474,436.865,434.942,445.613,443.379,439.237,437.849
4008,436.381,436.794,434.986,445.836,443.401,439.031,437.522
4009,436.233,436.530,435.147,445.897,443.460,438.786,437.408
4010,436.242,436.370,435.118,445.600,443.572,438.776,437.558
4011,436.377,436.376,434.822,445.098,443.682,438.912,437.892
4012,436.344,436.454,434.423,444.728,443.655,438.875,438.206
4013,436.123,436.524,434.176,444.570,443.193,438.647,438.189
4014,435.969,436.416,434.114,444.566,442.463,438.500,437.892
4015,435.899,436.171,434.233,444.441,442.089,438.542,437.609
4016,435.901,435.944,434.478,444.220,442.371,438.552,437.626
4017,435.940,435.890,434.741,444.081,442.766,438.387,437.857
4018,436.062,435.914,434.876,444.026,442.799,438.119,438.037
4019,436.171,436.022,434.821,443.928,442.522,437.881,438.135
4020,436.081,436.051,434.774,443.703,442.277,437.741,438.174
4021,435.809,435.909,434.740,443.532,442.155,437.601,438.219
4022,435.611,435.779,434.595,443.487,442.099,437.392,438.197
4023,435.674,435.903,434.236,443.588,442.008,437.203,437.913
4024,436.019,436.080,433.947,443.685,441.750,437.302,437.460
4025,436.407,436.148,434.058,443.614,441.443,437.574,437.025
4026,436.762,436.232,434.560,443.203,441.387,437.735,436.931
4027,436.989,436.378,435.059,442.491,441.518,437.812,437.285
4028,437.090,436.508,435.173,441.911,441.694,437.887,437.938
4029,437.165,436.335,434.878,441.794,441.784,438.051,438.524
4030,437.111,435.889,434.492,441.973,441.731,438.104,438.849
4031,436.878,435.409,434.323,442.023,441.638,438.124,438.831
4032,436.540,435.057,434.449,441.890,441.624,438.101,438.534
4033,436.228,434.924,434.650,441.953,441.918,438.161,438.175
4034,435.968,435.032,434.646,442.419,442.468,438.370,437.889
4035,435.930,435.382,434.405,443.022,443.042,438.709,437.713
4036,436.215,435.659,434.124,443.429,443.435,439.061,437.554
4037,436.576,435.572,434.028,443.727,443.595,439.357,437.565
4038,436.818,435.144,434.144,444.031,443.691,439.658,437.699
4039,436.832,434.779,434.350,444.333,443.874,439.893,437.793
4040,436.725,434.774,434.597,444.624,444.241,439.981,437.818
4041,436.607,434.989,434.726,444.957,444.707,439.999,437.850
4042,436.526,435.243,434.737,445.368,445.036,440.018,437.886
4043,436.589,435.376,434.640,445.753,445.132,439.887,437.851
4044,436.726,435.314,434.498,445.901,445.045,439.526,437.802
4045,436.983,435.135,434.423,445.565,444.860,439.173,437.786
4046,437.281,434.968,434.416,444.926,444.688,439.070,437.827
4047,437.463,434.799,434.628,444.391,444.517,439.206,437.926
4048,437.544,434.532,435.109,444.217,444.201,439.228,438.072
4049,437.547,434.375,435.707,444.356,443.813,439.231,438.148
4050,437.493,434.545,435.964,444.592,443.673,439.403,438.112
4051,437.393,435.006,435.689,444.775,443.810,439.597,437.956
4052,437.209,435.461,435.067,444.818,444.037,439.483,437.647
4053,436.851,435.754,434.355,444.691,444.041,439.080,437.231
4054,436.502,435.817,433.841,444.487,443.736,438.712,436.884
4055,436.386,435.660,433.636,444.265,443.213,438.729,436.995
4056,436.573,435.394,433.744,444.222,442.694,438.951,437.542
4057,436.940,435.295,433.875,444.374,442.536,439.117,438.104
4058,437.222,435.413,433.919,444.599,442.701,439.052,438.281
4059,437.314,435.389,433.949,444.589,442.980,438.917,438.083
4060,437.332,435.207,434.052,444.321,443.141,438.926,437.919
4061,437.251,435.123,434.133,444.090,443.296,439.037,438.096
4062,436.983,435.137,434.202,443.894,443.347,439.172,438.360
